Date,UserID,RecipeID,Event
2022/1/24 13:11,1714,113,view_recipe
2022/1/24 13:13,1464,473,view_comments
2022/1/24 13:13,1714,113,short_description
2022/1/24 13:15,1714,113,steps
2022/1/24 14:43,1482,145,view_recipe
2022/1/24 14:44,1482,145,short_description
2022/1/24 14:45,1482,145,steps
2022/1/24 14:50,1998,380,view_recipe
2022/1/24 14:52,1998,380,short_description
2022/1/24 14:54,1998,380,steps
2022/1/24 14:55,1998,380,view_comments
2022/1/24 15:56,1983,452,view_recipe
2022/1/24 15:56,164,249,view_recipe
2022/1/24 15:57,1983,452,short_description
2022/1/24 15:59,164,249,short_description
2022/1/24 15:59,1983,452,steps
2022/1/24 16:02,164,249,long_description
2022/1/24 16:04,164,249,steps
2022/1/24 16:06,164,249,view_comments
2022/1/24 16:37,1714,20,view_recipe
2022/1/24 16:40,1714,20,short_description
2022/1/24 16:42,1714,20,long_description
2022/1/24 16:43,1714,20,steps
2022/1/24 17:04,1539,62,view_recipe
2022/1/24 17:04,1539,62,short_description
2022/1/24 17:06,1539,62,steps
2022/1/24 17:08,1867,371,view_recipe
2022/1/24 17:08,1867,371,short_description
2022/1/24 17:10,1867,371,steps
2022/1/24 17:23,1788,451,view_recipe
2022/1/24 17:25,1806,363,view_recipe
2022/1/24 17:25,1788,451,short_description
2022/1/24 17:26,1806,363,short_description
2022/1/24 17:27,1788,451,long_description
2022/1/24 17:28,1788,451,steps
2022/1/24 17:28,1806,363,long_description
2022/1/24 17:28,1788,451,view_comments
2022/1/24 17:30,1806,363,steps
2022/1/24 17:31,1106,342,view_recipe
2022/1/24 17:32,1806,363,view_comments
2022/1/24 17:33,1106,342,short_description
2022/1/24 17:36,1106,342,steps
2022/1/24 18:35,1426,494,view_recipe
2022/1/24 18:36,1426,494,short_description
2022/1/24 18:36,1426,494,steps
2022/1/24 18:37,1426,494,view_comments
2022/1/24 18:51,1834,213,view_recipe
2022/1/24 18:54,1834,213,short_description
2022/1/24 18:55,1834,213,steps
2022/1/24 19:56,1879,223,view_recipe
2022/1/24 19:57,1879,223,short_description
2022/1/24 19:59,1879,223,steps
2022/1/24 20:00,1879,223,view_comments
2022/1/24 20:06,1626,422,view_recipe
2022/1/24 20:09,1626,422,short_description
2022/1/24 20:10,1626,422,steps
2022/1/24 20:12,1431,374,view_recipe
2022/1/24 20:12,1626,422,view_comments
2022/1/24 20:12,1431,374,short_description
2022/1/24 20:12,1431,374,long_description
2022/1/24 20:13,1431,374,steps
2022/1/24 20:19,1700,431,view_recipe
2022/1/24 20:21,1700,431,short_description
2022/1/24 20:21,1700,431,steps
2022/1/24 20:23,1700,431,view_comments
2022/1/24 20:31,1204,303,view_recipe
2022/1/24 20:34,1204,303,short_description
2022/1/24 20:36,1204,303,steps
2022/1/24 20:36,1204,303,view_comments
2022/1/24 20:49,357,332,view_recipe
2022/1/24 20:50,357,332,short_description
2022/1/24 20:50,357,332,long_description
2022/1/24 20:52,524,96,view_recipe
2022/1/24 20:52,357,332,steps
2022/1/24 20:52,524,96,short_description
2022/1/24 20:53,357,332,view_comments
2022/1/24 20:53,524,96,steps
2022/1/24 20:54,524,96,view_comments
2022/1/24 21:04,973,88,view_recipe
2022/1/24 21:05,973,88,short_description
2022/1/24 21:08,973,88,steps
2022/1/24 21:10,973,88,view_comments
2022/1/24 21:34,941,87,view_recipe
2022/1/24 21:37,941,87,short_description
2022/1/24 21:39,941,87,steps
2022/1/24 21:39,376,498,view_recipe
2022/1/24 21:42,376,498,short_description
2022/1/24 21:43,376,498,steps
2022/1/24 21:43,376,498,view_comments
2022/1/24 22:26,1218,343,view_recipe
2022/1/24 22:27,1218,343,short_description
2022/1/24 22:29,1218,343,long_description
2022/1/24 22:30,344,346,view_recipe
2022/1/24 22:30,1218,343,steps
2022/1/24 22:31,344,346,long_description
2022/1/24 22:32,1218,343,view_comments
2022/1/24 22:32,344,346,steps
2022/1/24 22:35,344,346,view_comments
2022/1/24 23:59,902,47,view_recipe
2022/1/25 00:01,902,47,short_description
2022/1/25 00:01,902,47,steps
2022/1/25 00:03,1172,161,view_recipe
2022/1/25 00:03,1172,161,short_description
2022/1/25 00:03,1172,161,steps
2022/1/25 00:04,1172,161,view_comments
2022/1/25 00:06,1257,461,view_recipe
2022/1/25 00:08,1257,461,long_description
2022/1/25 00:10,1257,461,steps
2022/1/25 00:33,72,301,view_recipe
2022/1/25 00:36,72,301,short_description
2022/1/25 00:38,72,301,steps
2022/1/25 00:51,1406,52,view_recipe
2022/1/25 00:51,1406,52,short_description
2022/1/25 00:54,1406,52,steps
2022/1/25 01:10,1054,462,view_recipe
2022/1/25 01:11,1054,462,short_description
2022/1/25 01:11,1054,462,steps
2022/1/25 01:14,1054,462,view_comments
2022/1/25 01:18,1530,116,view_recipe
2022/1/25 01:18,1530,116,short_description
2022/1/25 01:20,1530,116,long_description
2022/1/25 01:22,1530,116,steps
2022/1/25 02:14,1595,201,view_recipe
2022/1/25 02:14,1943,348,view_recipe
2022/1/25 02:15,1595,201,short_description
2022/1/25 02:17,1595,201,long_description
2022/1/25 02:17,1943,348,short_description
2022/1/25 02:18,1595,201,steps
2022/1/25 02:19,1943,348,steps
2022/1/25 02:22,1537,496,view_recipe
2022/1/25 02:24,1537,496,short_description
2022/1/25 02:27,1537,496,long_description
2022/1/25 02:29,1537,496,steps
2022/1/25 03:00,44,40,view_recipe
2022/1/25 03:00,44,40,short_description
2022/1/25 03:02,44,40,long_description
2022/1/25 03:05,44,40,steps
2022/1/25 03:06,44,40,view_comments
2022/1/25 03:10,462,315,view_recipe
2022/1/25 03:11,462,315,short_description
2022/1/25 03:14,462,315,steps
2022/1/25 03:16,462,315,view_comments
2022/1/25 03:32,1446,427,view_recipe
2022/1/25 03:34,1446,427,short_description
2022/1/25 03:35,1446,427,long_description
2022/1/25 03:38,1446,427,steps
2022/1/25 03:41,1446,427,view_comments
2022/1/25 04:06,1469,307,view_recipe
2022/1/25 04:08,1469,307,short_description
2022/1/25 04:11,1469,307,steps
2022/1/25 04:12,1532,188,view_recipe
2022/1/25 04:13,1469,307,view_comments
2022/1/25 04:14,1532,188,short_description
2022/1/25 04:17,1532,188,steps
2022/1/25 04:55,585,107,view_recipe
2022/1/25 04:56,585,107,short_description
2022/1/25 04:57,585,107,steps
2022/1/25 06:21,703,43,view_recipe
2022/1/25 06:21,703,43,short_description
2022/1/25 06:22,703,43,long_description
2022/1/25 06:23,703,43,steps
2022/1/25 07:06,628,418,view_recipe
2022/1/25 07:08,628,418,short_description
2022/1/25 07:10,628,418,long_description
2022/1/25 07:11,628,418,steps
2022/1/25 07:14,628,418,view_comments
2022/1/25 08:00,1535,398,view_recipe
2022/1/25 08:02,1535,398,short_description
2022/1/25 08:05,1535,398,steps
2022/1/25 08:05,1535,398,view_comments
2022/1/25 08:18,1683,20,view_recipe
2022/1/25 08:19,1683,20,short_description
2022/1/25 08:22,1683,20,steps
2022/1/25 08:54,1790,198,view_recipe
2022/1/25 08:56,1790,198,short_description
2022/1/25 08:57,1790,198,steps
2022/1/25 09:40,1156,467,view_recipe
2022/1/25 09:43,1156,467,short_description
2022/1/25 09:43,1156,467,long_description
2022/1/25 09:45,1156,467,steps
2022/1/25 09:59,897,249,view_recipe
2022/1/25 10:01,897,249,short_description
2022/1/25 10:03,897,249,steps
2022/1/25 10:27,502,432,view_recipe
2022/1/25 10:30,502,432,short_description
2022/1/25 10:32,502,432,steps
2022/1/25 11:00,334,260,view_recipe
2022/1/25 11:02,334,260,short_description
2022/1/25 11:04,334,260,steps
2022/1/25 11:11,876,301,view_recipe
2022/1/25 11:13,876,301,long_description
2022/1/25 11:15,876,301,steps
2022/1/25 11:44,1218,420,view_recipe
2022/1/25 11:47,1218,420,short_description
2022/1/25 11:49,1218,420,steps
2022/1/25 11:51,199,32,view_recipe
2022/1/25 11:51,199,32,short_description
2022/1/25 11:51,199,32,steps
2022/1/25 12:46,1192,273,view_recipe
2022/1/25 12:47,1192,273,short_description
2022/1/25 12:49,1192,273,long_description
2022/1/25 12:51,1192,273,steps
2022/1/25 12:53,1192,273,view_comments
2022/1/25 13:04,184,425,view_recipe
2022/1/25 13:05,184,425,short_description
2022/1/25 13:05,184,425,long_description
2022/1/25 13:06,184,425,steps
2022/1/25 13:28,1686,158,view_recipe
2022/1/25 13:31,1686,158,short_description
2022/1/25 13:32,1688,349,view_recipe
2022/1/25 13:32,1686,158,long_description
2022/1/25 13:33,1688,349,short_description
2022/1/25 13:34,1688,349,steps
2022/1/25 13:35,1686,158,steps
2022/1/25 13:35,1688,349,view_comments
2022/1/25 15:15,1402,206,view_recipe
2022/1/25 15:17,1402,206,short_description
2022/1/25 15:18,1402,206,steps
2022/1/25 16:06,59,238,view_recipe
2022/1/25 16:09,59,238,short_description
2022/1/25 16:10,59,238,long_description
2022/1/25 16:12,1954,88,view_recipe
2022/1/25 16:13,59,238,steps
2022/1/25 16:15,1954,88,short_description
2022/1/25 16:17,1954,88,steps
2022/1/25 16:55,1771,405,view_recipe
2022/1/25 16:56,1771,405,short_description
2022/1/25 16:58,1771,405,steps
2022/1/25 18:37,31,113,view_recipe
2022/1/25 18:38,1616,169,view_recipe
2022/1/25 18:39,31,113,short_description
2022/1/25 18:39,1616,169,short_description
2022/1/25 18:40,115,344,view_recipe
2022/1/25 18:40,31,113,long_description
2022/1/25 18:40,1616,169,long_description
2022/1/25 18:41,115,344,short_description
2022/1/25 18:41,31,113,steps
2022/1/25 18:41,1616,169,steps
2022/1/25 18:41,115,344,long_description
2022/1/25 18:44,115,344,steps
2022/1/25 18:53,1424,273,view_recipe
2022/1/25 18:56,1424,273,short_description
2022/1/25 18:56,1424,273,steps
2022/1/25 19:02,129,177,view_recipe
2022/1/25 19:03,1728,292,view_recipe
2022/1/25 19:04,129,177,short_description
2022/1/25 19:04,1728,292,short_description
2022/1/25 19:05,129,177,long_description
2022/1/25 19:06,1728,292,long_description
2022/1/25 19:08,129,177,steps
2022/1/25 19:08,1728,292,steps
2022/1/25 19:09,129,177,view_comments
2022/1/25 19:37,1193,100,view_recipe
2022/1/25 19:37,1193,100,short_description
2022/1/25 19:38,1193,100,steps
2022/1/25 19:52,436,136,view_recipe
2022/1/25 19:55,436,136,long_description
2022/1/25 19:58,436,136,steps
2022/1/25 20:10,616,418,view_recipe
2022/1/25 20:12,616,418,short_description
2022/1/25 20:15,616,418,steps
2022/1/25 20:51,1782,202,view_recipe
2022/1/25 20:54,1782,202,short_description
2022/1/25 20:54,1782,202,steps
2022/1/25 20:55,1205,359,view_recipe
2022/1/25 20:57,1205,359,short_description
2022/1/25 20:57,1205,359,long_description
2022/1/25 20:57,1628,203,view_recipe
2022/1/25 20:59,1205,359,steps
2022/1/25 21:00,1205,359,view_comments
2022/1/25 21:00,1628,203,short_description
2022/1/25 21:02,1628,203,steps
2022/1/25 21:04,1628,203,view_comments
2022/1/25 22:10,1133,295,view_recipe
2022/1/25 22:12,1133,295,short_description
2022/1/25 22:13,1133,295,long_description
2022/1/25 22:16,1133,295,steps
2022/1/25 23:02,1663,12,view_recipe
2022/1/25 23:05,1663,12,short_description
2022/1/25 23:06,1663,12,long_description
2022/1/25 23:08,1663,12,steps
2022/1/25 23:47,994,333,view_recipe
2022/1/25 23:50,994,333,short_description
2022/1/25 23:53,994,333,steps
2022/1/25 23:54,994,333,view_comments
2022/1/25 23:55,1998,353,view_recipe
2022/1/25 23:56,1998,353,short_description
2022/1/25 23:57,1998,353,long_description
2022/1/25 23:58,1998,353,steps
2022/1/26 00:03,85,462,view_recipe
2022/1/26 00:03,85,462,short_description
2022/1/26 00:05,85,462,steps
2022/1/26 00:06,1715,374,view_recipe
2022/1/26 00:08,1715,374,short_description
2022/1/26 00:09,1715,374,steps
2022/1/26 00:20,109,9,view_recipe
2022/1/26 00:21,109,9,short_description
2022/1/26 00:24,109,9,steps
2022/1/26 00:40,52,192,view_recipe
2022/1/26 00:40,52,192,short_description
2022/1/26 00:41,52,192,steps
2022/1/26 00:46,205,68,view_recipe
2022/1/26 00:47,205,68,short_description
2022/1/26 00:49,205,68,steps
2022/1/26 00:52,205,68,view_comments
2022/1/26 00:57,873,267,view_recipe
2022/1/26 00:59,873,267,short_description
2022/1/26 01:01,873,267,long_description
2022/1/26 01:01,1100,195,view_recipe
2022/1/26 01:01,873,267,steps
2022/1/26 01:01,1100,195,short_description
2022/1/26 01:03,1100,195,long_description
2022/1/26 01:06,1100,195,steps
2022/1/26 01:08,1100,195,view_comments
2022/1/26 01:31,290,4,view_recipe
2022/1/26 01:33,290,4,short_description
2022/1/26 01:34,550,333,view_recipe
2022/1/26 01:35,290,4,steps
2022/1/26 01:35,550,333,short_description
2022/1/26 01:37,550,333,long_description
2022/1/26 01:38,550,333,steps
2022/1/26 01:40,550,333,view_comments
2022/1/26 01:42,787,262,view_recipe
2022/1/26 01:45,787,262,short_description
2022/1/26 01:46,787,262,long_description
2022/1/26 01:48,787,262,steps
2022/1/26 01:50,787,262,view_comments
2022/1/26 02:52,1738,13,view_recipe
2022/1/26 02:54,1738,13,short_description
2022/1/26 02:55,1738,13,steps
2022/1/26 03:10,1603,52,view_recipe
2022/1/26 03:11,1603,52,short_description
2022/1/26 03:13,1603,52,steps
2022/1/26 03:56,1054,410,view_recipe
2022/1/26 03:58,1054,410,short_description
2022/1/26 04:00,1054,410,steps
2022/1/26 04:01,1054,410,view_comments
2022/1/26 04:53,295,26,view_recipe
2022/1/26 04:54,295,26,short_description
2022/1/26 04:54,295,26,long_description
2022/1/26 04:55,295,26,steps
2022/1/26 05:18,1441,266,view_recipe
2022/1/26 05:19,1441,266,short_description
2022/1/26 05:22,1441,266,long_description
2022/1/26 05:24,1441,266,steps
2022/1/26 05:55,1795,417,view_recipe
2022/1/26 05:56,1795,417,short_description
2022/1/26 05:57,1795,417,steps
2022/1/26 06:00,1795,417,view_comments
2022/1/26 06:55,1739,364,view_recipe
2022/1/26 06:57,1739,364,short_description
2022/1/26 06:59,1739,364,long_description
2022/1/26 07:01,1739,364,steps
2022/1/26 07:04,300,362,view_recipe
2022/1/26 07:07,300,362,short_description
2022/1/26 07:08,300,362,steps
2022/1/26 07:26,862,400,view_recipe
2022/1/26 07:29,862,400,short_description
2022/1/26 07:31,862,400,long_description
2022/1/26 07:32,862,400,steps
2022/1/26 07:37,1942,67,view_recipe
2022/1/26 07:38,1942,67,long_description
2022/1/26 07:40,1942,67,steps
2022/1/26 07:43,1942,67,view_comments
2022/1/26 08:05,401,400,view_recipe
2022/1/26 08:06,401,400,short_description
2022/1/26 08:07,401,400,long_description
2022/1/26 08:08,401,400,steps
2022/1/26 08:14,1222,88,view_recipe
2022/1/26 08:15,1222,88,short_description
2022/1/26 08:16,1222,88,long_description
2022/1/26 08:18,1222,88,steps
2022/1/26 08:36,263,369,view_recipe
2022/1/26 08:37,263,369,short_description
2022/1/26 08:37,263,369,long_description
2022/1/26 08:38,263,369,steps
2022/1/26 08:41,263,369,view_comments
2022/1/26 09:16,1354,212,view_recipe
2022/1/26 09:16,1354,212,short_description
2022/1/26 09:19,1354,212,steps
2022/1/26 10:13,793,310,view_recipe
2022/1/26 10:14,793,310,short_description
2022/1/26 10:15,793,310,long_description
2022/1/26 10:16,793,310,steps
2022/1/26 10:18,793,310,view_comments
2022/1/26 10:32,0,306,view_recipe
2022/1/26 10:34,0,306,short_description
2022/1/26 10:35,0,306,long_description
2022/1/26 10:38,0,306,steps
2022/1/26 11:30,1390,320,view_recipe
2022/1/26 11:32,1390,320,short_description
2022/1/26 11:34,1390,320,steps
2022/1/26 11:41,955,261,view_recipe
2022/1/26 11:44,955,261,short_description
2022/1/26 11:45,955,261,long_description
2022/1/26 11:46,955,261,steps
2022/1/26 11:53,170,110,view_recipe
2022/1/26 11:53,170,110,steps
2022/1/26 11:57,601,437,view_recipe
2022/1/26 11:58,601,437,short_description
2022/1/26 11:59,601,437,steps
2022/1/26 12:00,915,68,view_recipe
2022/1/26 12:02,915,68,steps
2022/1/26 12:03,1462,69,view_recipe
2022/1/26 12:05,1462,69,short_description
2022/1/26 12:07,1462,69,long_description
2022/1/26 12:09,532,494,view_recipe
2022/1/26 12:09,1462,69,steps
2022/1/26 12:10,532,494,short_description
2022/1/26 12:10,532,494,long_description
2022/1/26 12:13,532,494,steps
2022/1/26 12:25,125,29,view_recipe
2022/1/26 12:26,125,29,short_description
2022/1/26 12:27,1122,114,view_recipe
2022/1/26 12:28,125,29,steps
2022/1/26 12:29,1122,114,short_description
2022/1/26 12:29,1122,114,steps
2022/1/26 12:31,1122,114,view_comments
2022/1/26 12:35,35,445,view_recipe
2022/1/26 12:38,35,445,short_description
2022/1/26 12:39,35,445,long_description
2022/1/26 12:40,35,445,steps
2022/1/26 12:47,1135,265,view_recipe
2022/1/26 12:48,1135,265,short_description
2022/1/26 12:49,1135,265,long_description
2022/1/26 12:51,1135,265,steps
2022/1/26 12:52,1135,265,view_comments
2022/1/26 13:09,1346,185,view_recipe
2022/1/26 13:11,1346,185,short_description
2022/1/26 13:11,1346,185,long_description
2022/1/26 13:13,1346,185,steps
2022/1/26 13:16,1346,185,view_comments
2022/1/26 13:25,742,401,view_recipe
2022/1/26 13:27,742,401,short_description
2022/1/26 13:29,742,401,steps
2022/1/26 14:53,933,488,view_recipe
2022/1/26 14:54,933,488,short_description
2022/1/26 14:56,933,488,steps
2022/1/26 14:58,933,488,view_comments
2022/1/26 14:58,1999,331,view_recipe
2022/1/26 15:00,1999,331,short_description
2022/1/26 15:01,1999,331,steps
2022/1/26 15:31,325,237,view_recipe
2022/1/26 15:34,325,237,short_description
2022/1/26 15:35,325,237,steps
2022/1/26 15:35,325,237,view_comments
2022/1/26 15:43,404,129,view_recipe
2022/1/26 15:43,404,129,short_description
2022/1/26 15:44,404,129,long_description
2022/1/26 15:45,404,129,steps
2022/1/26 16:07,642,40,view_recipe
2022/1/26 16:09,642,40,short_description
2022/1/26 16:10,642,40,long_description
2022/1/26 16:10,642,40,steps
2022/1/26 16:12,642,40,view_comments
2022/1/26 16:13,41,210,view_recipe
2022/1/26 16:15,41,210,short_description
2022/1/26 16:17,41,210,steps
2022/1/26 16:22,258,340,view_recipe
2022/1/26 16:22,258,340,short_description
2022/1/26 16:25,258,340,long_description
2022/1/26 16:27,258,340,steps
2022/1/26 17:42,1117,447,view_recipe
2022/1/26 17:43,1117,447,short_description
2022/1/26 17:46,1117,447,long_description
2022/1/26 17:46,1117,447,steps
2022/1/26 17:55,1752,264,view_recipe
2022/1/26 17:57,1752,264,short_description
2022/1/26 17:58,1752,264,steps
2022/1/26 18:02,627,181,view_recipe
2022/1/26 18:02,32,204,view_recipe
2022/1/26 18:03,32,204,short_description
2022/1/26 18:04,32,204,long_description
2022/1/26 18:04,627,181,short_description
2022/1/26 18:06,627,181,long_description
2022/1/26 18:06,32,204,steps
2022/1/26 18:07,627,181,steps
2022/1/26 18:13,1231,278,view_recipe
2022/1/26 18:15,1231,278,short_description
2022/1/26 18:17,1231,278,long_description
2022/1/26 18:18,1231,278,steps
2022/1/26 18:21,1651,144,view_recipe
2022/1/26 18:24,1651,144,short_description
2022/1/26 18:26,1651,144,long_description
2022/1/26 18:27,1651,144,steps
2022/1/26 18:30,1651,144,view_comments
2022/1/26 18:52,1186,410,view_recipe
2022/1/26 18:54,1186,410,short_description
2022/1/26 18:56,1186,410,long_description
2022/1/26 18:58,1186,410,steps
2022/1/26 19:26,1088,289,view_recipe
2022/1/26 19:28,1088,289,short_description
2022/1/26 19:29,1088,289,steps
2022/1/26 19:31,1088,289,view_comments
2022/1/26 19:38,1602,407,view_recipe
2022/1/26 19:38,1602,407,short_description
2022/1/26 19:39,1570,451,view_recipe
2022/1/26 19:40,1602,407,long_description
2022/1/26 19:42,1570,451,short_description
2022/1/26 19:43,1602,407,steps
2022/1/26 19:44,1570,451,steps
2022/1/26 19:45,1570,451,view_comments
2022/1/26 19:45,1602,407,view_comments
2022/1/26 21:08,473,132,view_recipe
2022/1/26 21:11,473,132,short_description
2022/1/26 21:13,1638,100,view_recipe
2022/1/26 21:13,473,132,long_description
2022/1/26 21:13,1638,100,short_description
2022/1/26 21:14,473,132,steps
2022/1/26 21:15,1638,100,long_description
2022/1/26 21:17,1638,100,steps
2022/1/26 21:57,661,389,view_recipe
2022/1/26 21:58,1847,159,view_recipe
2022/1/26 21:58,1847,159,short_description
2022/1/26 21:58,1847,159,long_description
2022/1/26 21:59,661,389,short_description
2022/1/26 22:00,1847,159,steps
2022/1/26 22:00,661,389,steps
2022/1/26 22:14,341,229,view_recipe
2022/1/26 22:15,341,229,short_description
2022/1/26 22:16,341,229,long_description
2022/1/26 22:17,341,229,steps
2022/1/26 22:44,802,130,view_recipe
2022/1/26 22:44,802,130,short_description
2022/1/26 22:45,802,130,long_description
2022/1/26 22:47,802,130,steps
2022/1/26 23:01,466,307,view_recipe
2022/1/26 23:01,466,307,short_description
2022/1/26 23:03,466,307,steps
2022/1/26 23:24,20,479,view_recipe
2022/1/26 23:25,20,479,short_description
2022/1/26 23:27,20,479,long_description
2022/1/26 23:29,20,479,steps
2022/1/26 23:29,1812,450,view_recipe
2022/1/26 23:31,1812,450,short_description
2022/1/26 23:32,1812,450,steps
2022/1/26 23:33,1812,450,view_comments
2022/1/27 01:03,707,432,view_recipe
2022/1/27 01:05,707,432,short_description
2022/1/27 01:08,707,432,steps
2022/1/27 01:45,847,382,view_recipe
2022/1/27 01:48,847,382,short_description
2022/1/27 01:50,847,382,long_description
2022/1/27 01:52,1377,488,view_recipe
2022/1/27 01:53,847,382,steps
2022/1/27 01:53,1598,206,view_recipe
2022/1/27 01:55,1377,488,short_description
2022/1/27 01:56,1377,488,long_description
2022/1/27 01:56,1598,206,short_description
2022/1/27 01:58,1377,488,steps
2022/1/27 01:59,1598,206,long_description
2022/1/27 01:59,1598,206,steps
2022/1/27 02:15,1353,183,view_recipe
2022/1/27 02:17,1730,192,view_recipe
2022/1/27 02:17,1353,183,short_description
2022/1/27 02:18,1730,192,short_description
2022/1/27 02:19,584,398,view_recipe
2022/1/27 02:19,1730,192,steps
2022/1/27 02:20,1353,183,steps
2022/1/27 02:21,584,398,short_description
2022/1/27 02:23,584,398,long_description
2022/1/27 02:24,584,398,steps
2022/1/27 03:03,336,322,view_recipe
2022/1/27 03:05,336,322,short_description
2022/1/27 03:07,336,322,long_description
2022/1/27 03:08,336,322,steps
2022/1/27 03:13,1628,138,view_recipe
2022/1/27 03:16,1628,138,short_description
2022/1/27 03:17,1628,138,long_description
2022/1/27 03:17,1628,138,steps
2022/1/27 03:19,1628,138,view_comments
2022/1/27 03:21,544,398,view_recipe
2022/1/27 03:21,544,398,short_description
2022/1/27 03:23,544,398,long_description
2022/1/27 03:25,544,398,steps
2022/1/27 03:35,1518,378,view_recipe
2022/1/27 03:37,1518,378,short_description
2022/1/27 03:38,1518,378,steps
2022/1/27 04:09,243,209,view_recipe
2022/1/27 04:12,243,209,short_description
2022/1/27 04:13,243,209,long_description
2022/1/27 04:14,243,209,steps
2022/1/27 05:10,261,35,view_recipe
2022/1/27 05:13,261,35,short_description
2022/1/27 05:14,44,238,view_recipe
2022/1/27 05:15,261,35,long_description
2022/1/27 05:16,44,238,short_description
2022/1/27 05:18,261,35,steps
2022/1/27 05:18,44,238,long_description
2022/1/27 05:19,44,238,steps
2022/1/27 05:54,587,479,view_recipe
2022/1/27 05:54,587,479,short_description
2022/1/27 05:55,587,479,steps
2022/1/27 06:03,137,16,view_recipe
2022/1/27 06:03,137,16,short_description
2022/1/27 06:04,137,16,steps
2022/1/27 06:06,137,16,view_comments
2022/1/27 07:20,1230,202,view_recipe
2022/1/27 07:23,1230,202,short_description
2022/1/27 07:24,1230,202,long_description
2022/1/27 07:25,1230,202,steps
2022/1/27 07:25,1230,202,view_comments
2022/1/27 07:58,958,22,view_recipe
2022/1/27 07:59,958,22,short_description
2022/1/27 08:00,958,22,steps
2022/1/27 08:00,156,363,view_recipe
2022/1/27 08:01,156,363,short_description
2022/1/27 08:02,156,363,long_description
2022/1/27 08:03,156,363,steps
2022/1/27 08:05,156,363,view_comments
2022/1/27 08:15,1754,365,view_recipe
2022/1/27 08:18,1754,365,short_description
2022/1/27 08:19,1754,365,long_description
2022/1/27 08:20,1754,365,steps
2022/1/27 08:23,835,161,view_recipe
2022/1/27 08:25,835,161,short_description
2022/1/27 08:25,835,161,steps
2022/1/27 09:20,1146,160,view_recipe
2022/1/27 09:21,1146,160,short_description
2022/1/27 09:23,1146,160,steps
2022/1/27 09:48,516,253,view_recipe
2022/1/27 09:50,516,253,short_description
2022/1/27 09:52,516,253,long_description
2022/1/27 09:54,516,253,steps
2022/1/27 10:13,1307,7,view_recipe
2022/1/27 10:14,1307,7,short_description
2022/1/27 10:15,1307,7,steps
2022/1/27 10:28,41,273,view_recipe
2022/1/27 10:29,41,273,short_description
2022/1/27 10:30,1104,186,view_recipe
2022/1/27 10:31,41,273,long_description
2022/1/27 10:32,1104,186,short_description
2022/1/27 10:32,41,273,steps
2022/1/27 10:33,1104,186,long_description
2022/1/27 10:34,1736,253,view_recipe
2022/1/27 10:35,1736,253,short_description
2022/1/27 10:36,1104,186,steps
2022/1/27 10:37,1736,253,steps
2022/1/27 10:37,1104,186,view_comments
2022/1/27 10:40,1736,253,view_comments
2022/1/27 10:59,1678,424,view_recipe
2022/1/27 10:59,1678,424,short_description
2022/1/27 11:00,1678,424,steps
2022/1/27 12:38,1941,123,view_recipe
2022/1/27 12:40,1941,123,short_description
2022/1/27 12:41,1941,123,steps
2022/1/27 13:05,1247,399,view_recipe
2022/1/27 13:05,1247,399,short_description
2022/1/27 13:07,1247,399,steps
2022/1/27 13:09,1247,399,view_comments
2022/1/27 13:13,851,112,view_recipe
2022/1/27 13:13,851,112,short_description
2022/1/27 13:14,851,112,long_description
2022/1/27 13:16,851,112,steps
2022/1/27 13:16,851,112,view_comments
2022/1/27 13:18,1108,317,view_recipe
2022/1/27 13:20,1108,317,short_description
2022/1/27 13:21,1108,317,long_description
2022/1/27 13:22,1108,317,steps
2022/1/27 13:38,1994,358,view_recipe
2022/1/27 13:41,1994,358,short_description
2022/1/27 13:43,1994,358,long_description
2022/1/27 13:44,1994,358,steps
2022/1/27 13:48,1728,383,view_recipe
2022/1/27 13:48,1728,383,short_description
2022/1/27 13:49,1728,383,steps
2022/1/27 14:13,198,499,view_recipe
2022/1/27 14:16,198,499,short_description
2022/1/27 14:18,198,499,long_description
2022/1/27 14:21,198,499,steps
2022/1/27 14:40,393,265,view_recipe
2022/1/27 14:42,393,265,short_description
2022/1/27 14:45,393,265,long_description
2022/1/27 14:46,393,265,steps
2022/1/27 14:59,638,141,view_recipe
2022/1/27 15:00,638,141,short_description
2022/1/27 15:03,638,141,steps
2022/1/27 15:04,638,141,view_comments
2022/1/27 15:07,28,486,view_recipe
2022/1/27 15:07,28,486,short_description
2022/1/27 15:08,28,486,steps
2022/1/27 16:01,1777,311,view_recipe
2022/1/27 16:03,1777,311,short_description
2022/1/27 16:05,1777,311,steps
2022/1/27 16:14,89,360,view_recipe
2022/1/27 16:14,89,360,long_description
2022/1/27 16:17,89,360,steps
2022/1/27 16:19,89,360,view_comments
2022/1/27 16:20,1643,397,view_recipe
2022/1/27 16:22,1643,397,short_description
2022/1/27 16:23,1643,397,long_description
2022/1/27 16:23,1643,397,steps
2022/1/27 16:59,626,415,view_recipe
2022/1/27 17:02,626,415,short_description
2022/1/27 17:05,626,415,steps
2022/1/27 17:07,626,415,view_comments
2022/1/27 17:21,94,308,view_recipe
2022/1/27 17:24,1611,344,view_recipe
2022/1/27 17:24,94,308,short_description
2022/1/27 17:26,94,308,long_description
2022/1/27 17:26,1611,344,short_description
2022/1/27 17:26,1611,344,long_description
2022/1/27 17:27,1611,344,steps
